89, 57, 13, 11, 8, 22.25, 20.1417
89, 56, 19, 11, 3, 22.25, 20.2901
89, 56, 19, 9, 5, 22.25, 20.1417
89, 56, 17, 13, 3, 22.25, 20.1417
89, 56, 17, 11, 5, 22.25, 19.9421
89, 56, 13, 11, 9, 22.25, 19.5368
89, 55, 29, 3, 2, 22.25, 21.7873
89, 55, 23, 9, 2, 22.25, 20.3639
89, 55, 23, 8, 3, 22.25, 20.2901
89, 55, 23, 7, 4, 22.25, 20.2407
89, 55, 19, 13, 2, 22.25, 19.8667
89, 55, 19, 8, 7, 22.25, 19.4856
89, 55, 17, 14, 3, 22.25, 19.6135
89, 55, 17, 13, 4, 22.25, 19.4856
89, 55, 17, 9, 8, 22.25, 19.2273
89, 54, 23, 7, 5, 22.25, 19.6135
89, 54, 19, 11, 5, 22.25, 18.9918
89, 54, 17, 13, 5, 22.25, 18.8331
89, 54, 17, 11, 7, 22.25, 18.6732
89, 53, 31, 3, 2, 22.25, 21.2294
89, 53, 29, 5, 2, 22.25, 20.6079
89, 53, 29, 4, 3, 22.25, 20.5837
89, 53, 28, 5, 3, 22.25, 20.2901
89, 53, 27, 7, 2, 22.25, 20.0671
89, 53, 27, 5, 4, 22.25, 19.9922
89, 53, 26, 7, 3, 22.25, 19.7658
89, 53, 25, 9, 2, 22.25, 19.6135
89, 53, 25, 8, 3, 22.25, 19.5368
89, 53, 25, 7, 4, 22.25, 19.4856
89, 53, 24, 7, 5, 22.25, 19.2273
89, 53, 23, 11, 2, 22.25, 19.2532
89, 53, 23, 10, 3, 22.25, 19.1491
89, 53, 23, 9, 4, 22.25, 19.0706
89, 53, 23, 8, 5, 22.25, 19.0181
89, 53, 23, 7, 6, 22.25, 18.9918
89, 53, 22, 9, 5, 22.25, 18.8331
89, 53, 21, 13, 2, 22.25, 18.9918
89, 53, 21, 11, 4, 22.25, 18.7533
89, 53, 20, 13, 3, 22.25, 18.7533
89, 53, 20, 9, 7, 22.25, 18.4306
89, 53, 19, 15, 2, 22.25, 18.8331
89, 53, 19, 14, 3, 22.25, 18.6732
89, 53, 19, 13, 4, 22.25, 18.5388
89, 53, 19, 12, 5, 22.25, 18.4306
89, 53, 19, 11, 6, 22.25, 18.349
89, 53, 19, 10, 7, 22.25, 18.2945
89, 53, 19, 9, 8, 22.25, 18.2671
89, 53, 18, 13, 5, 22.25, 18.349
89, 53, 18, 11, 7, 22.25, 18.1848
89, 53, 17, 16, 3, 22.25, 18.5927
89, 53, 17, 15, 4, 22.25, 18.4306
89, 53, 17, 14, 5, 22.25, 18.2945
89, 53, 17, 13, 6, 22.25, 18.1848
89, 53, 17, 12, 7, 22.25, 18.1021
89, 53, 17, 11, 8, 22.25, 18.0468
89, 53, 17, 10, 9, 22.25, 18.0191
89, 53, 16, 13, 7, 22.25, 18.0468
89, 53, 16, 11, 9, 22.25, 17.9356
89, 53, 15, 13, 8, 22.25, 17.9356
89, 53, 14, 13, 9, 22.25, 17.8518
89, 53, 13, 12, 11, 22.25, 17.7676
89, 52, 29, 5, 3, 22.25, 19.9922
89, 52, 23, 11, 3, 22.25, 18.5927
89, 52, 23, 9, 5, 22.25, 18.4306
89, 52, 21, 11, 5, 22.25, 18.1021
89, 52, 19, 11, 7, 22.25, 17.7112
89, 52, 17, 11, 9, 22.25, 17.4266
89, 51, 31, 5, 2, 22.25, 20.0671
89, 51, 29, 7, 2, 22.25, 19.4599
89, 51, 29, 5, 4, 22.25, 19.3827
89, 51, 26, 7, 5, 22.25, 18.5118
89, 51, 25, 11, 2, 22.25, 18.5118
89, 51, 23, 13, 2, 22.25, 18.1848
89, 51, 23, 11, 4, 22.25, 17.9356
89, 51, 23, 8, 7, 22.25, 17.7676
89, 51, 20, 11, 7, 22.25, 17.2536
89, 51, 19, 14, 5, 22.25, 17.3403
89, 51, 19, 11, 8, 22.25, 17.0789
89, 51, 14, 13, 11, 22.25, 16.6339
89, 50, 29, 7, 3, 22.25, 18.8331
89, 50, 23, 13, 3, 22.25, 17.5125
89, 50, 23, 9, 7, 22.25, 17.1665
89, 50, 19, 17, 3, 22.25, 17.1665
89, 50, 19, 13, 7, 22.25, 16.5737
89, 50, 19, 11, 9, 22.25, 16.4526
89, 50, 17, 13, 9, 22.25, 16.2692
89, 49, 33, 5, 2, 22.25, 19.6135
89, 49, 32, 5, 3, 22.25, 19.2273
89, 49, 31, 5, 4, 22.25, 18.8597
89, 49, 29, 9, 2, 22.25, 18.349
89, 49, 29, 8, 3, 22.25, 18.2671
89, 49, 29, 6, 5, 22.25, 18.1848
89, 49, 27, 11, 2, 22.25, 17.8518
89, 49, 27, 8, 5, 22.25, 17.5979
89, 49, 26, 11, 3, 22.25, 17.5125
89, 49, 26, 9, 5, 22.25, 17.3403
89, 49, 25, 13, 2, 22.25, 17.4553
89, 49, 25, 11, 4, 22.25, 17.1956
89, 49, 24, 11, 5, 22.25, 16.9023
89, 49, 23, 15, 2, 22.25, 17.1665
89, 49, 23, 13, 4, 22.25, 16.843
89, 49, 23, 12, 5, 22.25, 16.7239
89, 49, 23, 11, 6, 22.25, 16.6339
89, 49, 23, 9, 8, 22.25, 16.5435
89, 49, 22, 13, 5, 22.25, 16.5737
89, 49, 20, 17, 3, 22.25, 16.7239
89, 49, 20, 11, 9, 22.25, 15.9902
89, 49, 19, 17, 4, 22.25, 16.4829
89, 49, 19, 16, 5, 22.25, 16.2999
89, 49, 19, 13, 8, 22.25, 15.9276
89, 49, 19, 11, 10, 22.25, 15.8331
89, 49, 18, 17, 5, 22.25, 16.2692
89, 49, 17, 15, 8, 22.25, 15.8015
89, 49, 17, 13, 10, 22.25, 15.6425
89, 49, 17, 12, 11, 22.25, 15.6105
89, 49, 16, 13, 11, 22.25, 15.5463
89, 48, 29, 7, 5, 22.25, 17.5979
89, 48, 23, 13, 5, 22.25, 16.1768
89, 48, 23, 11, 7, 22.25, 15.9902
89, 48, 19, 17, 5, 22.25, 15.8015
89, 48, 17, 13, 11, 22.25, 15.0229
89, 47, 37, 3, 2, 22.25, 20.0671
89, 47, 35, 4, 3, 22.25, 19.2273
89, 47, 34, 5, 3, 22.25, 18.8331
89, 47, 33, 7, 2, 22.25, 18.5118
89, 47, 33, 5, 4, 22.25, 18.4306
89, 47, 32, 7, 3, 22.25, 18.1021
89, 47, 31, 9, 2, 22.25, 17.8518
89, 47, 31, 8, 3, 22.25, 17.7676
89, 47, 31, 7, 4, 22.25, 17.7112
89, 47, 31, 6, 5, 22.25, 17.683
89, 47, 29, 11, 2, 22.25, 17.2826
89, 47, 29, 10, 3, 22.25, 17.1665
89, 47, 29, 9, 4, 22.25, 17.0789
89, 47, 29, 8, 5, 22.25, 17.0202
89, 47, 29, 7, 6, 22.25, 16.9908
89, 47, 28, 11, 3, 22.25, 16.9023
89, 47, 28, 9, 5, 22.25, 16.7239
89, 47, 27, 13, 2, 22.25, 16.8133
89, 47, 27, 11, 4, 22.25, 16.5435
89, 47, 27, 8, 7, 22.25, 16.3612
89, 47, 26, 11, 5, 22.25, 16.2076
89, 47, 26, 9, 7, 22.25, 16.0838
89, 47, 25, 14, 3, 22.25, 16.2692
89, 47, 25, 13, 4, 22.25, 16.1148
89, 47, 25, 11, 6, 22.25, 15.8961
89, 47, 25, 9, 8, 22.25, 15.8015
89, 47, 24, 13, 5, 22.25, 15.8015
89, 47, 24, 11, 7, 22.25, 15.6105
89, 47, 23, 17, 2, 22.25, 16.2076
89, 47, 23, 16, 3, 22.25, 15.9902
89, 47, 23, 15, 4, 22.25, 15.8015
89, 47, 23, 14, 5, 22.25, 15.6425
89, 47, 23, 13, 6, 22.25, 15.5141
89, 47, 23, 12, 7, 22.25, 15.4171
89, 47, 23, 11, 8, 22.25, 15.3521
89, 47, 23, 10, 9, 22.25, 15.3195
89, 47, 22, 17, 3, 22.25, 15.8961
89, 47, 22, 13, 7, 22.25, 15.2541
89, 47, 21, 19, 2, 22.25, 16.0838
89, 47, 21, 17, 4, 22.25, 15.6105
89, 47, 21, 16, 5, 22.25, 15.4171
89, 47, 21, 13, 8, 22.25, 15.0229
89, 47, 21, 11, 10, 22.25, 14.9227
89, 47, 20, 19, 3, 22.25, 15.8015
89, 47, 20, 13, 9, 22.25, 14.8219
89, 47, 19, 18, 5, 22.25, 15.3195
89, 47, 19, 17, 6, 22.25, 15.1224
89, 47, 19, 16, 7, 22.25, 14.9562
89, 47, 19, 15, 8, 22.25, 14.8219
89, 47, 19, 14, 9, 22.25, 14.7203
89, 47, 19, 13, 10, 22.25, 14.6522
89, 47, 19, 12, 11, 22.25, 14.6181
89, 47, 18, 17, 7, 22.25, 14.9227
89, 47, 18, 13, 11, 22.25, 14.5151
89, 47, 17, 16, 9, 22.25, 14.6181
89, 47, 17, 14, 11, 22.25, 14.446
89, 47, 17, 13, 12, 22.25, 14.4114
89, 47, 16, 15, 11, 22.25, 14.4114
89, 47, 15, 14, 13, 22.25, 14.3069
89, 46, 31, 7, 5, 22.25, 17.1081
89, 46, 29, 11, 3, 22.25, 16.6339
89, 46, 29, 9, 5, 22.25, 16.4526
89, 46, 27, 11, 5, 22.25, 15.8961
89, 46, 25, 11, 7, 22.25, 15.2541
89, 46, 21, 17, 5, 22.25, 14.9227
89, 46, 19, 17, 7, 22.25, 14.446
89, 46, 19, 13, 11, 22.25, 14.0245
89, 46, 17, 15, 11, 22.25, 13.8812
89, 45, 31, 11, 2, 22.25, 16.8133
89, 45, 29, 13, 2, 22.25, 16.2692
89, 45, 29, 11, 4, 22.25, 15.9902
89, 45, 29, 8, 7, 22.25, 15.8015
89, 45, 26, 11, 7, 22.25, 14.9227
89, 45, 23, 19, 2, 22.25, 15.3195
89, 45, 23, 17, 4, 22.25, 14.8219
89, 45, 23, 13, 8, 22.25, 14.2017
89, 45, 19, 17, 8, 22.25, 13.7727
89, 45, 19, 14, 11, 22.25, 13.442
89, 45, 17, 16, 11, 22.25, 13.3299
89, 45, 17, 14, 13, 22.25, 13.2169
89, 44, 37, 5, 3, 22.25, 18.4306
89, 44, 31, 9, 5, 22.25, 15.9902
89, 44, 29, 13, 3, 22.25, 15.6105
89, 44, 29, 9, 7, 22.25, 15.2213
89, 44, 27, 13, 5, 22.25, 14.8219
89, 44, 25, 17, 3, 22.25, 14.8219
89, 44, 25, 13, 7, 22.25, 14.1311
89, 44, 23, 19, 3, 22.25, 14.6181
89, 44, 23, 17, 5, 22.25, 14.1311
89, 44, 23, 15, 7, 22.25, 13.7727
89, 44, 23, 13, 9, 22.25, 13.5531
89, 44, 21, 19, 5, 22.25, 13.9888
89, 44, 19, 17, 9, 22.25, 13.103
89, 44, 17, 15, 13, 22.25, 12.6368
89, 43, 41, 3, 2, 22.25, 19.7658
89, 43, 39, 5, 2, 22.25, 18.8331
89, 43, 38, 5, 3, 22.25, 18.349
89, 43, 37, 7, 2, 22.25, 17.9635
89, 43, 37, 5, 4, 22.25, 17.8798
89, 43, 35, 9, 2, 22.25, 17.1665
89, 43, 35, 8, 3, 22.25, 17.0789
89, 43, 34, 7, 5, 22.25, 16.5737
89, 43, 33, 8, 5, 22.25, 16.1768
89, 43, 32, 11, 3, 22.25, 15.9902
89, 43, 32, 9, 5, 22.25, 15.8015
89, 43, 31, 13, 2, 22.25, 15.8331
89, 43, 31, 11, 4, 22.25, 15.5463
89, 43, 31, 8, 7, 22.25, 15.3521
89, 43, 29, 15, 2, 22.25, 15.3195
89, 43, 29, 14, 3, 22.25, 15.1224
89, 43, 29, 13, 4, 22.25, 14.9562
89, 43, 29, 12, 5, 22.25, 14.8219
89, 43, 29, 11, 6, 22.25, 14.7203
89, 43, 29, 10, 7, 22.25, 14.6522
89, 43, 29, 9, 8, 22.25, 14.6181
89, 43, 28, 13, 5, 22.25, 14.5495
89, 43, 27, 17, 2, 22.25, 14.9227
89, 43, 27, 14, 5, 22.25, 14.3069
89, 43, 27, 11, 8, 22.25, 13.9888
89, 43, 26, 17, 3, 22.25, 14.5151
89, 43, 26, 11, 9, 22.25, 13.6634
89, 43, 25, 19, 2, 22.25, 14.6522
89, 43, 25, 17, 4, 22.25, 14.1311
89, 43, 25, 13, 8, 22.25, 13.4792
89, 43, 24, 17, 5, 22.25, 13.7727
89, 43, 23, 21, 2, 22.25, 14.5151
89, 43, 23, 20, 3, 22.25, 14.2017
89, 43, 23, 19, 4, 22.25, 13.9172
89, 43, 23, 18, 5, 22.25, 13.6634
89, 43, 23, 17, 6, 22.25, 13.442
89, 43, 23, 16, 7, 22.25, 13.2547
89, 43, 23, 15, 8, 22.25, 13.103
89, 43, 23, 14, 9, 22.25, 12.988
89, 43, 23, 13, 10, 22.25, 12.9108
89, 43, 23, 12, 11, 22.25, 12.872
89, 43, 22, 19, 5, 22.25, 13.59
89, 43, 22, 17, 7, 22.25, 13.1411
89, 43, 21, 17, 8, 22.25, 12.872
89, 43, 20, 19, 7, 22.25, 13.0264
89, 43, 20, 17, 9, 22.25, 12.6368
89, 43, 19, 17, 10, 22.25, 12.4373
89, 43, 19, 16, 11, 22.25, 12.3161
89, 43, 19, 14, 13, 22.25, 12.1937
89, 43, 18, 17, 11, 22.25, 12.2755
89, 43, 17, 16, 13, 22.25, 12.0701
89, 43, 17, 15, 14, 22.25, 12.0286
89, 42, 31, 11, 5, 22.25, 14.9227
89, 42, 29, 13, 5, 22.25, 14.3069
89, 42, 23, 19, 5, 22.25, 13.2169
89, 42, 23, 13, 11, 22.25, 12.2755
89, 42, 19, 17, 11, 22.25, 11.7766
89, 41, 39, 7, 2, 22.25, 17.8518
89, 41, 39, 5, 4, 22.25, 17.7676
89, 41, 38, 7, 3, 22.25, 17.3403
89, 41, 37, 9, 2, 22.25, 16.9908
89, 41, 37, 8, 3, 22.25, 16.9023
89, 41, 37, 7, 4, 22.25, 16.843
89, 41, 37, 6, 5, 22.25, 16.8133
89, 41, 36, 7, 5, 22.25, 16.3612
89, 41, 35, 11, 2, 22.25, 16.2076
89, 41, 35, 9, 4, 22.25, 15.9902
89, 41, 34, 11, 3, 22.25, 15.7063
89, 41, 34, 9, 5, 22.25, 15.5141
89, 41, 33, 13, 2, 22.25, 15.5141
89, 41, 33, 8, 7, 22.25, 15.0229
89, 41, 32, 13, 3, 22.25, 15.0229
89, 41, 32, 11, 5, 22.25, 14.7542
89, 41, 32, 9, 7, 22.25, 14.6181
89, 41, 31, 15, 2, 22.25, 14.9227
89, 41, 31, 14, 3, 22.25, 14.7203
89, 41, 31, 13, 4, 22.25, 14.5495
89, 41, 31, 12, 5, 22.25, 14.4114
89, 41, 31, 11, 6, 22.25, 14.3069
89, 41, 31, 10, 7, 22.25, 14.2368
89, 41, 31, 9, 8, 22.25, 14.2017
89, 41, 30, 11, 7, 22.25, 13.8812
89, 41, 29, 17, 2, 22.25, 14.446
89, 41, 29, 16, 3, 22.25, 14.2017
89, 41, 29, 15, 4, 22.25, 13.9888
89, 41, 29, 14, 5, 22.25, 13.809
89, 41, 29, 13, 6, 22.25, 13.6634
89, 41, 29, 12, 7, 22.25, 13.5531
89, 41, 29, 11, 8, 22.25, 13.4792
89, 41, 29, 10, 9, 22.25, 13.442
89, 41, 28, 17, 3, 22.25, 13.9888
89, 41, 28, 11, 9, 22.25, 13.103
89, 41, 27, 19, 2, 22.25, 14.0957
89, 41, 27, 17, 4, 22.25, 13.5531
89, 41, 27, 16, 5, 22.25, 13.3299
89, 41, 27, 13, 8, 22.25, 12.872
89, 41, 27, 11, 10, 22.25, 12.7549
89, 41, 26, 19, 3, 22.25, 13.6634
89, 41, 26, 17, 5, 22.25, 13.1411
89, 41, 26, 15, 7, 22.25, 12.7549
89, 41, 25, 21, 2, 22.25, 13.8812
89, 41, 25, 19, 4, 22.25, 13.2547
89, 41, 25, 17, 6, 22.25, 12.7549
89, 41, 25, 16, 7, 22.25, 12.5574
89, 41, 25, 14, 9, 22.25, 12.2755
89, 41, 25, 12, 11, 22.25, 12.1527
89, 41, 24, 19, 5, 22.25, 12.872
89, 41, 24, 17, 7, 22.25, 12.3971
89, 41, 24, 13, 11, 22.25, 11.9033
89, 41, 23, 22, 3, 22.25, 13.442
89, 41, 23, 21, 4, 22.25, 13.103
89, 41, 23, 19, 6, 22.25, 12.5175
89, 41, 23, 18, 7, 22.25, 12.2755
89, 41, 23, 17, 8, 22.25, 12.0701
89, 41, 23, 16, 9, 22.25, 11.9033
89, 41, 23, 14, 11, 22.25, 11.6913
89, 41, 23, 13, 12, 22.25, 11.6485
89, 41, 22, 21, 5, 22.25, 12.7549
89, 41, 22, 19, 7, 22.25, 12.1937
89, 41, 22, 17, 9, 22.25, 11.7766
89, 41, 21, 19, 8, 22.25, 11.9033
89, 41, 21, 17, 10, 22.25, 11.519
89, 41, 21, 16, 11, 22.25, 11.388
89, 41, 20, 19, 9, 22.25, 11.6485
89, 41, 20, 17, 11, 22.25, 11.2999
89, 41, 19, 18, 11, 22.25, 11.2556
89, 41, 19, 17, 12, 22.25, 11.1215
89, 41, 19, 16, 13, 22.25, 11.0312
89, 41, 19, 15, 14, 22.25, 10.9858
89, 41, 18, 17, 13, 22.25, 10.9858
89, 41, 17, 16, 15, 22.25, 10.8484
89, 40, 31, 11, 7, 22.25, 13.6999
89, 40, 29, 17, 3, 22.25, 13.7727
89, 40, 29, 13, 7, 22.25, 13.0264
89, 40, 29, 11, 9, 22.25, 12.872
89, 40, 23, 19, 7, 22.25, 11.8189
89, 40, 23, 17, 9, 22.25, 11.388
89, 40, 21, 17, 11, 22.25, 10.8484
89, 40, 19, 17, 13, 22.25, 10.4732
89, 39, 38, 7, 5, 22.25, 16.2692
89, 39, 37, 11, 2, 22.25, 16.0838
89, 39, 37, 8, 5, 22.25, 15.8015
89, 39, 35, 11, 4, 22.25, 15.0229
89, 39, 34, 11, 5, 22.25, 14.5151
89, 39, 32, 11, 7, 22.25, 13.5531
89, 39, 31, 17, 2, 22.25, 14.0957
89, 39, 31, 14, 5, 22.25, 13.442
89, 39, 31, 11, 8, 22.25, 13.103
89, 39, 29, 19, 2, 22.25, 13.6634
89, 39, 29, 17, 4, 22.25, 13.103
89, 39, 29, 16, 5, 22.25, 12.872
89, 39, 29, 11, 10, 22.25, 12.2755
89, 39, 28, 17, 5, 22.25, 12.6368
89, 39, 25, 23, 2, 22.25, 13.2169
89, 39, 25, 17, 8, 22.25, 11.388
89, 39, 25, 14, 11, 22.25, 10.9858
89, 39, 23, 22, 5, 22.25, 12.0286
89, 39, 23, 20, 7, 22.25, 11.388
89, 39, 23, 19, 8, 22.25, 11.1215
89, 39, 23, 17, 10, 22.25, 10.7092
89, 39, 23, 16, 11, 22.25, 10.5682
89, 39, 20, 19, 11, 22.25, 10.2804
89, 39, 19, 17, 14, 22.25, 9.83298
89, 38, 37, 11, 3, 22.25, 15.5141
89, 38, 37, 9, 5, 22.25, 15.3195
89, 38, 35, 13, 3, 22.25, 14.7203
89, 38, 33, 13, 5, 22.25, 13.6634
89, 38, 31, 17, 3, 22.25, 13.442
89, 38, 31, 13, 7, 22.25, 12.6763
89, 38, 31, 11, 9, 22.25, 12.5175
89, 38, 29, 17, 5, 22.25, 12.4373
89, 38, 29, 15, 7, 22.25, 12.0286
89, 38, 29, 13, 9, 22.25, 11.7766
89, 38, 27, 17, 7, 22.25, 11.519
89, 38, 27, 13, 11, 22.25, 10.9858
89, 38, 25, 23, 3, 22.25, 12.5175
89, 38, 25, 17, 9, 22.25, 10.7092
89, 38, 23, 17, 11, 22.25, 10.0343
89, 38, 23, 15, 13, 22.25, 9.83298
89, 38, 21, 17, 13, 22.25, 9.523
89, 37, 36, 11, 5, 22.25, 14.4114
89, 37, 35, 13, 4, 22.25, 14.1311
89, 37, 35, 11, 6, 22.25, 13.8812
89, 37, 35, 9, 8, 22.25, 13.7727
89, 37, 34, 13, 5, 22.25, 13.59
89, 37, 34, 11, 7, 22.25, 13.3674
89, 37, 33, 17, 2, 22.25, 13.8812
89, 37, 33, 14, 5, 22.25, 13.2169
89, 37, 32, 17, 3, 22.25, 13.3299
89, 37, 32, 13, 7, 22.25, 12.5574
89, 37, 32, 11, 9, 22.25, 12.3971
89, 37, 31, 19, 2, 22.25, 13.3674
89, 37, 31, 17, 4, 22.25, 12.794
89, 37, 31, 16, 5, 22.25, 12.5574
89, 37, 31, 13, 8, 22.25, 12.0701
89, 37, 31, 11, 10, 22.25, 11.9452
89, 37, 29, 21, 2, 22.25, 12.988
89, 37, 29, 20, 3, 22.25, 12.6368
89, 37, 29, 19, 4, 22.25, 12.3161
89, 37, 29, 18, 5, 22.25, 12.0286
89, 37, 29, 17, 6, 22.25, 11.7766
89, 37, 29, 16, 7, 22.25, 11.5623
89, 37, 29, 15, 8, 22.25, 11.388
89, 37, 29, 14, 9, 22.25, 11.2556
89, 37, 29, 13, 10, 22.25, 11.1664
89, 37, 29, 12, 11, 22.25, 11.1215
89, 37, 28, 19, 5, 22.25, 11.8189
89, 37, 28, 13, 11, 22.25, 10.7558
89, 37, 27, 23, 2, 22.25, 12.7549
89, 37, 27, 17, 8, 22.25, 10.8484
89, 37, 27, 14, 11, 22.25, 10.4253
89, 37, 26, 23, 3, 22.25, 12.2755
89, 37, 26, 21, 5, 22.25, 11.519
89, 37, 26, 19, 7, 22.25, 10.8944
89, 37, 26, 17, 9, 22.25, 10.4253
89, 37, 26, 15, 11, 22.25, 10.1335
89, 37, 25, 23, 4, 22.25, 11.8189
89, 37, 25, 19, 8, 22.25, 10.4732
89, 37, 25, 16, 11, 22.25, 9.8837
89, 37, 25, 14, 13, 22.25, 9.73075
89, 37, 24, 23, 5, 22.25, 11.388
89, 37, 24, 17, 11, 22.25, 9.67923
89, 37, 23, 22, 7, 22.25, 10.6154
89, 37, 23, 21, 8, 22.25, 10.2804
89, 37, 23, 20, 9, 22.25, 9.98436
89, 37, 23, 19, 10, 22.25, 9.73075
89, 37, 23, 18, 11, 22.25, 9.523
89, 37, 23, 17, 12, 22.25, 9.36416
89, 37, 23, 16, 13, 22.25, 9.25675
89, 37, 23, 15, 14, 22.25, 9.20258
89, 37, 22, 17, 13, 22.25, 9.09327
89, 37, 21, 20, 11, 22.25, 9.36416
89, 37, 20, 19, 13, 22.25, 8.92679
89, 37, 19, 17, 16, 22.25, 8.58414
89, 36, 31, 17, 5, 22.25, 12.1527
89, 36, 29, 19, 5, 22.25, 11.6485
89, 36, 29, 17, 7, 22.25, 11.1215
89, 36, 29, 13, 11, 22.25, 10.5682
89, 36, 25, 17, 11, 22.25, 9.36416
89, 36, 23, 19, 11, 22.25, 9.03811
89, 36, 23, 17, 13, 22.25, 8.69986
89, 35, 34, 11, 9, 22.25, 12.2755
89, 35, 33, 19, 2, 22.25, 13.2169
89, 35, 33, 17, 4, 22.25, 12.6368
89, 35, 33, 13, 8, 22.25, 11.9033
89, 35, 32, 19, 3, 22.25, 12.6368
89, 35, 32, 13, 9, 22.25, 11.388
89, 35, 31, 19, 4, 22.25, 12.0701
89, 35, 31, 17, 6, 22.25, 11.519
89, 35, 31, 12, 11, 22.25, 10.8484
89, 35, 29, 23, 2, 22.25, 12.4373
89, 35, 29, 22, 3, 22.25, 12.0286
89, 35, 29, 19, 6, 22.25, 10.9858
89, 35, 29, 17, 8, 22.25, 10.4732
89, 35, 29, 16, 9, 22.25, 10.2804
89, 35, 29, 13, 12, 22.25, 9.98436
89, 35, 27, 23, 4, 22.25, 11.388
89, 35, 27, 19, 8, 22.25, 9.98436
89, 35, 27, 16, 11, 22.25, 9.36416
89, 35, 26, 19, 9, 22.25, 9.523
89, 35, 26, 17, 11, 22.25, 9.09327
89, 35, 24, 19, 11, 22.25, 8.69986
89, 35, 24, 17, 13, 22.25, 8.3479
89, 35, 23, 22, 9, 22.25, 9.20258
89, 35, 23, 19, 12, 22.25, 8.3479
89, 35, 23, 18, 13, 22.25, 8.16624
89, 35, 22, 19, 13, 22.25, 8.04285
89, 35, 19, 18, 17, 22.25, 7.3951
89, 34, 31, 19, 5, 22.25, 11.4319
89, 34, 31, 13, 11, 22.25, 10.329
89, 34, 29, 23, 3, 22.25, 11.7766
89, 34, 29, 21, 5, 22.25, 10.9858
89, 34, 29, 19, 7, 22.25, 10.329
89, 34, 29, 15, 11, 22.25, 9.523
89, 34, 27, 23, 5, 22.25, 10.7092
89, 34, 25, 23, 7, 22.25, 9.73075
89, 34, 25, 19, 11, 22.25, 8.40759
89, 34, 23, 21, 11, 22.25, 8.16624
89, 34, 23, 19, 13, 22.25, 7.66078
89, 33, 32, 19, 5, 22.25, 11.388
89, 33, 32, 17, 7, 22.25, 10.8484
89, 33, 31, 23, 2, 22.25, 12.2755
89, 33, 31, 17, 8, 22.25, 10.2804
89, 33, 29, 25, 2, 22.25, 12.0286
89, 33, 29, 23, 4, 22.25, 11.1215
89, 33, 29, 20, 7, 22.25, 9.98436
89, 33, 29, 19, 8, 22.25, 9.67923
89, 33, 29, 17, 10, 22.25, 9.20258
89, 33, 29, 14, 13, 22.25, 8.8706
89, 33, 28, 23, 5, 22.25, 10.5682
89, 33, 26, 23, 7, 22.25, 9.523
89, 33, 25, 23, 8, 22.25, 9.03811
89, 33, 25, 17, 14, 22.25, 7.3951
89, 33, 23, 20, 13, 22.25, 7.1894
89, 33, 23, 19, 14, 22.25, 6.97764
89, 33, 23, 17, 16, 22.25, 6.75925
89, 33, 20, 19, 17, 22.25, 6.2998
89, 32, 31, 23, 3, 22.25, 11.6485
89, 32, 31, 21, 5, 22.25, 10.8484
89, 32, 31, 19, 7, 22.25, 10.1827
89, 32, 31, 17, 9, 22.25, 9.67923
89, 32, 31, 15, 11, 22.25, 9.36416
89, 32, 29, 25, 3, 22.25, 11.388
89, 32, 29, 23, 5, 22.25, 10.4732
89, 32, 29, 19, 9, 22.25, 9.03811
89, 32, 29, 17, 11, 22.25, 8.58414
89, 32, 29, 15, 13, 22.25, 8.3479
89, 32, 27, 23, 7, 22.25, 9.36416
89, 32, 27, 19, 11, 22.25, 7.98044
89, 32, 27, 17, 13, 22.25, 7.59523
89, 32, 25, 23, 9, 22.25, 8.3479
89, 32, 25, 21, 11, 22.25, 7.59523
89, 32, 25, 19, 13, 22.25, 7.04894
89, 32, 23, 21, 13, 22.25, 6.75925
89, 32, 23, 19, 15, 22.25, 6.2998
89, 32, 21, 19, 17, 22.25, 5.80409
89, 31, 30, 17, 11, 22.25, 8.5257
89, 31, 29, 27, 2, 22.25, 11.7766
89, 31, 29, 26, 3, 22.25, 11.2556
89, 31, 29, 25, 4, 22.25, 10.7558
89, 31, 29, 24, 5, 22.25, 10.2804
89, 31, 29, 23, 6, 22.25, 9.83298
89, 31, 29, 22, 7, 22.25, 9.4174
89, 31, 29, 21, 8, 22.25, 9.03811
89, 31, 29, 20, 9, 22.25, 8.69986
89, 31, 29, 19, 10, 22.25, 8.40759
89, 31, 29, 18, 11, 22.25, 8.16624
89, 31, 29, 17, 12, 22.25, 7.98044
89, 31, 29, 16, 13, 22.25, 7.85414
89, 31, 29, 15, 14, 22.25, 7.79022
89, 31, 28, 19, 11, 22.25, 7.85414
89, 31, 28, 17, 13, 22.25, 7.46241
89, 31, 27, 26, 5, 22.25, 10.1335
89, 31, 27, 23, 8, 22.25, 8.69986
89, 31, 27, 20, 11, 22.25, 7.59523
89, 31, 27, 17, 14, 22.25, 6.97764
89, 31, 26, 25, 7, 22.25, 9.09327
89, 31, 26, 23, 9, 22.25, 8.16624
89, 31, 26, 21, 11, 22.25, 7.3951
89, 31, 26, 17, 15, 22.25, 6.53357
89, 31, 25, 19, 14, 22.25, 6.37868
89, 31, 25, 17, 16, 22.25, 6.13901
89, 31, 24, 23, 11, 22.25, 7.1894
89, 31, 23, 22, 13, 22.25, 6.37868
89, 31, 23, 19, 16, 22.25, 5.62917
89, 31, 23, 18, 17, 22.25, 5.53963
89, 31, 22, 19, 17, 22.25, 5.35607
